iter	Logloss
1511	0.3511433072
1512	0.3511403583
1513	0.3510903113
1514	0.3510887947
1515	0.3510878679
1516	0.3510743873
1517	0.3510370346
1518	0.3510283845
1519	0.3509989517
1520	0.3509698839
1521	0.3509505897
1522	0.350923825
1523	0.3509123664
1524	0.3509109341
1525	0.3508794792
1526	0.3508456371
1527	0.350840638
1528	0.3508097167
1529	0.3507927535
1530	0.3507790201
1531	0.350726642
1532	0.3507156328
1533	0.3507082746
1534	0.3506951029
1535	0.3506922382
1536	0.3506809763
1537	0.3506706692
1538	0.3506074223
1539	0.35058678
1540	0.3505758832
1541	0.3505741419
1542	0.3505733555
1543	0.3505298242
1544	0.3504766598
1545	0.3504347854
1546	0.3504307412
1547	0.3503988089
1548	0.3503747403
1549	0.3503407577
1550	0.3503140772
1551	0.3502862172
1552	0.3502853185
1553	0.3502682991
1554	0.350226818
1555	0.3502198249
1556	0.350188707
1557	0.3501846909
1558	0.3501438276
1559	0.3500972069
1560	0.3500774072
1561	0.3500577478
1562	0.350005089
1563	0.3500016907
1564	0.3499940797
1565	0.3499417298
1566	0.349938472
1567	0.3499251879
1568	0.3499232219
1569	0.3499087864
1570	0.3498894922
1571	0.3498504544
1572	0.3498248692
1573	0.3497949028
1574	0.3497810851
1575	0.3497689525
1576	0.3497681661
1577	0.3497457826
1578	0.3497046946
1579	0.3497027568
1580	0.3497001168
1581	0.3496894727
1582	0.3496555463
1583	0.349632573
1584	0.3496292028
1585	0.3495912884
1586	0.3495756452
1587	0.3495686802
1588	0.3495283786
1589	0.3495026811
1590	0.3494834711
1591	0.3494614527
1592	0.3494393781
1593	0.3494226957
1594	0.3494030926
1595	0.3493918587
1596	0.3493902579
1597	0.3493491418
1598	0.3493324595
1599	0.3493105815
1600	0.3492996003
1601	0.3492893213
1602	0.3492736781
1603	0.3492715999
1604	0.3492625847
1605	0.3492458462
1606	0.3492396113
1607	0.3491975123
1608	0.3491548797
1609	0.3491414271
1610	0.34911851
1611	0.349085398
1612	0.3490223759
1613	0.3489918197
1614	0.3489903874
1615	0.3489878598
1616	0.3489692115
1617	0.3489256801
1618	0.3489056557
1619	0.3488910797
1620	0.3488674886
1621	0.3488387579
1622	0.3488358371
1623	0.348815588
1624	0.3488115999
1625	0.348800029
1626	0.3487994112
1627	0.3487483812
1628	0.3487172352
1629	0.3486882799
1630	0.3486878586
1631	0.3486425017
1632	0.3486360142
1633	0.3486133498
1634	0.348608463
1635	0.3486004027
1636	0.3485622356
1637	0.3485247705
1638	0.3485065716
1639	0.3484847498
1640	0.3484480149
1641	0.3484259403
1642	0.3484101005
1643	0.348396676
1644	0.3483443542
1645	0.3483068329
1646	0.3482888025
1647	0.3482839158
1648	0.3482470125
1649	0.348223
1650	0.3482065143
1651	0.3481764917
1652	0.3481753402
1653	0.3481329042
1654	0.3481105206
1655	0.3480743194
1656	0.3480448866
1657	0.3480372756
1658	0.3480147798
1659	0.3480139653
1660	0.3479905707
1661	0.3479413943
1662	0.3479384454
1663	0.3479182525
1664	0.3479174661
1665	0.347896206
1666	0.3478940435
1667	0.3478782879
1668	0.3478743842
1669	0.3478734574
1670	0.3478639647
1671	0.3478182428
1672	0.3478162207
1673	0.3477874619
1674	0.3477693753
1675	0.3477528334
1676	0.3477369655
1677	0.3477268269
1678	0.3477086561
1679	0.3476791391
1680	0.3476326027
1681	0.3476180267
1682	0.3475794102
1683	0.3475768264
1684	0.3475739617
1685	0.3475609023
1686	0.3475394737
1687	0.3474708626
1688	0.3474697393
1689	0.3474678295
1690	0.3474651895
1691	0.3474640661
1692	0.3474356725
1693	0.3474303925
1694	0.347428904
1695	0.3473821149
1696	0.347351334
1697	0.3473455766
1698	0.3472935075
1699	0.3472562391
1700	0.3472471677
1701	0.3472321143
1702	0.3472301484
1703	0.3472095342
1704	0.3472072874
1705	0.3471976262
1706	0.3471740912
1707	0.3471709738
1708	0.347163419
1709	0.347148815
1710	0.3471432261
1711	0.3471149728
1712	0.3470774516
1713	0.3470681275
1714	0.3470668075
1715	0.3470660212
1716	0.3470586068
1717	0.3470506588
1718	0.347045435
1719	0.3470006118
1720	0.3469905855
1721	0.3469898553
1722	0.346963568
1723	0.3469621076
1724	0.3469426449
1725	0.3469190537
1726	0.3469183235
1727	0.3469111619
1728	0.3468685293
1729	0.3468434496
1730	0.346842916
1731	0.3468340974
1732	0.3468190721
1733	0.3467621443
1734	0.3467204385
1735	0.3466709812
1736	0.346626832
1737	0.3465856598
1738	0.3465799024
1739	0.3465647648
1740	0.346563838
1741	0.3465275244
1742	0.3465223287
1743	0.3465146616
1744	0.3465072191
1745	0.3464623678
1746	0.3464603176
1747	0.3464204092
1748	0.3464126578
1749	0.3464096808
1750	0.3463954138
1751	0.3463936725
1752	0.3463923245
1753	0.3463732549
1754	0.346354045
1755	0.3463518263
1756	0.3463417719
1757	0.3463328972
1758	0.3463220564
1759	0.3463180122
1760	0.34626159
1761	0.3462276075
1762	0.3462269615
1763	0.3461943551
1764	0.3461623947
1765	0.3461540816
1766	0.3461428758
1767	0.3461379891
1768	0.3461192004
1769	0.3461110277
1770	0.3460953284
1771	0.3460777192
1772	0.3460543527
1773	0.345983523
1774	0.3459806865
1775	0.3459797597
1776	0.3459593421
1777	0.3459331671
1778	0.3459066832
1779	0.3458672803
1780	0.3458202103
1781	0.3458019271
1782	0.3457913392
1783	0.3457889239
1784	0.3457840652
1785	0.3457771564
1786	0.3457714271
1787	0.345754492
1788	0.3457461227
1789	0.3457450836
1790	0.3457166057
1791	0.3457121121
1792	0.3456913575
1793	0.3456890265
1794	0.3456808538
1795	0.3456786351
1796	0.3456767253
1797	0.3456556618
1798	0.3456390918
1799	0.3456135347
1800	0.3455910388
1801	0.3455746935
1802	0.3455611567
1803	0.3455298141
1804	0.3455161368
1805	0.3454954103
1806	0.3454944554
1807	0.3454852998
1808	0.3454653034
1809	0.3454614558
1810	0.345458535
1811	0.3454136556
1812	0.3453896151
1813	0.3453857113
1814	0.3453708826
1815	0.3453518692
1816	0.3453333333
1817	0.3452724455
1818	0.3452567462
1819	0.3452471131
1820	0.3452466076
1821	0.3452390809
1822	0.3452041154
1823	0.345200015
1824	0.3451806365
1825	0.3451536471
1826	0.3451397452
1827	0.3451388184
1828	0.3451100315
1829	0.3450941075
1830	0.3450731001
1831	0.3450516995
1832	0.3450304113
1833	0.3450153298
1834	0.344990868
1835	0.3449887054
1836	0.3449609577
1837	0.3449594973
1838	0.3449589637
1839	0.3449548633
1840	0.3449346704
1841	0.3448933858
1842	0.3448877689
1843	0.3448557523
1844	0.3448548536
1845	0.3448244659
1846	0.3448203936
1847	0.3448074465
1848	0.3448055087
1849	0.3448028126
1850	0.3447811031
1851	0.3447570344
1852	0.3447368415
1853	0.3447337241
1854	0.3447333028
1855	0.3447289216
1856	0.3447145422
1857	0.3446959221
1858	0.3446798295
1859	0.3446776951
1860	0.3446457065
1861	0.344626637
1862	0.3445937217
1863	0.3445495444
1864	0.3445209822
1865	0.3445155619
1866	0.3444936277
1867	0.3444822815
1868	0.3444814108
1869	0.344477507
1870	0.3444383288
1871	0.3444329647
1872	0.3444236967
1873	0.3444063965
1874	0.3444051888
1875	0.3444008919
1876	0.3443905005
1877	0.3443877482
1878	0.3443851363
1879	0.34438435
1880	0.3443550014
1881	0.3443545801
1882	0.3443468007
1883	0.3443444416
1884	0.3443387965
1885	0.3443308205
1886	0.3443136326
1887	0.344285604
1888	0.3442802118
1889	0.3442731344
1890	0.3442602435
1891	0.3442449654
1892	0.3442443756
1893	0.3441921661
1894	0.3441422876
1895	0.3441250998
1896	0.34412319
1897	0.3440960601
1898	0.3440504786
1899	0.3440451706
1900	0.3440307631
1901	0.3439887203
1902	0.3439759698
1903	0.3439713639
1904	0.3439099988
1905	0.3438949453
1906	0.3438659338
1907	0.3438644734
1908	0.3438468643
1909	0.3438342261
1910	0.3438231607
1911	0.3438228518
1912	0.3438219531
1913	0.3438063942
1914	0.343805355
1915	0.3437711478
1916	0.3437698278
1917	0.343740704
1918	0.3437194438
1919	0.34370425
1920	0.3436744521
1921	0.343637324
1922	0.3436082563
1923	0.3436078912
1924	0.3435942701
1925	0.343565708
1926	0.3435448972
1927	0.3435356292
1928	0.343534253
1929	0.3435267263
1930	0.3434904128
1931	0.3434642378
1932	0.3434594353
1933	0.3434499988
1934	0.3434367428
1935	0.3433434453
1936	0.3433424062
1937	0.3433365084
1938	0.3433320148
1939	0.3433114849
1940	0.3433104739
1941	0.3432983693
1942	0.3432074871
1943	0.3431806381
1944	0.3431778858
1945	0.3431599958
1946	0.3431568223
1947	0.3431326413
1948	0.3431148075
1949	0.343102057
1950	0.3430547904
1951	0.3430525998
1952	0.3430369285
1953	0.3430337268
1954	0.343025498
1955	0.3430024124
1956	0.3429613525
1957	0.3429606504
1958	0.3429490514
1959	0.3429232696
1960	0.3429121199
1961	0.3429102944
1962	0.3429039754
1963	0.3428595453
1964	0.3428573266
1965	0.3428566807
1966	0.3427992193
1967	0.3427763021
1968	0.3427443979
1969	0.3427342031
1970	0.342717914
1971	0.3427106119
1972	0.3426857569
1973	0.3426677546
1974	0.3426508757
1975	0.3426086363
1976	0.3425805234
1977	0.3425787541
1978	0.3425782767
1979	0.342543592
1980	0.3425179226
1981	0.3424868608
1982	0.3424863553
1983	0.3424738014
1984	0.3424624833
1985	0.3424461099
1986	0.3424418972
1987	0.3423994611
1988	0.342369242
1989	0.3423686803
1990	0.3423648888
1991	0.3423436568
1992	0.3423286314
1993	0.3422969238
1994	0.342276787
1995	0.3422523252
1996	0.3422001718
1997	0.3421883762
1998	0.342187646
1999	0.3421671161
2000	0.3421417837
2001	0.3421366161
2002	0.3421324034
2003	0.342115047
2004	0.342091175
2005	0.3420850806
2006	0.3420722178
2007	0.3420555916
2008	0.342040819
2009	0.342015627
2010	0.3419570984
2011	0.3419403318
2012	0.3419215151
2013	0.3419062089
2014	0.3419047204
2015	0.3418818313
2016	0.3418471467
2017	0.3418430182
2018	0.3418425127
2019	0.3418384685
2020	0.341802183
2021	0.3417904998
2022	0.3417903593
2023	0.3417887304
2024	0.3417856692
2025	0.3417586798
2026	0.3417506475
2027	0.3417418851
2028	0.3417413796
2029	0.3417140531
2030	0.341697118
2031	0.3416917257
2032	0.3416907428
2033	0.341689479
2034	0.3416165148
2035	0.3415909296
2036	0.3415663274
2037	0.3415406299
2038	0.3415129102
2039	0.3415089784
2040	0.341508529
2041	0.3414960594
2042	0.3414732827
2043	0.3414729176
2044	0.3414688733
2045	0.3414353402
2046	0.3414167481
2047	0.3414085473
2048	0.3413982964
2049	0.3413977347
2050	0.3413948139
2051	0.3413903203
2052	0.3413797324
2053	0.3413786933
2054	0.3413715316
2055	0.3413562535
2056	0.3413359764
2057	0.3413253884
2058	0.34131598
2059	0.3412847779
2060	0.341277841
2061	0.3412531264
2062	0.3412413308
2063	0.3412380168
2064	0.3412216715
2065	0.3412153524
2066	0.3412080504
2067	0.3411714279
2068	0.3411513192
2069	0.3411507856
2070	0.341143624
2071	0.341130368
2072	0.3411099785
2073	0.3410905719
2074	0.3410897856
2075	0.3410882409
2076	0.3410550447
2077	0.3410477989
2078	0.3410326893
2079	0.3410282519
2080	0.3410223541
2081	0.3410042956
2082	0.3410007569
2083	0.3409912362
2084	0.3409887648
2085	0.3409867707
2086	0.3409798619
2087	0.3409775589
2088	0.340972279
2089	0.3409630111
2090	0.3409373135
2091	0.3409310225
2092	0.3409305732
2093	0.3409262481
2094	0.3409169521
2095	0.3409161376
2096	0.3409157444
2097	0.3409067012
2098	0.3408904963
2099	0.3408763135
2100	0.3408704718
2101	0.3408281762
2102	0.3408033774
2103	0.3407871725
2104	0.3407822015
2105	0.3407648451
2106	0.3407457194
2107	0.3407452701
2108	0.3407401025
2109	0.3407108101
2110	0.3406830905
2111	0.3406790182
2112	0.340654107
2113	0.3406172879
2114	0.3405869283
2115	0.3405855241
2116	0.3405432566
2117	0.3405137114
2118	0.3404954563
2119	0.3404906258
2120	0.3404846437
2121	0.3404465889
2122	0.3404089553
2123	0.3404084217
2124	0.3403960645
2125	0.3403725856
2126	0.3403541901
2127	0.3403537127
2128	0.3403339972
2129	0.3403186348
2130	0.3403040869
2131	0.3402733061
2132	0.3402667623
2133	0.3402638415
2134	0.3402540961
2135	0.3402444911
2136	0.3402175017
2137	0.3402140754
2138	0.3401924501
2139	0.3401613041
2140	0.3401461384
2141	0.3401280518
2142	0.3400758423
2143	0.3400754772
2144	0.3400741291
2145	0.3400602833
2146	0.3400597778
2147	0.340054863
2148	0.3400239136
2149	0.3399983846
2150	0.3399631663
2151	0.3399234264
2152	0.3399054803
2153	0.3399052556
2154	0.3398739973
2155	0.3398569498
2156	0.3398101045
2157	0.3397846597
2158	0.3397732011
2159	0.3397665451
2160	0.3397521938
2161	0.3397311864
2162	0.3397292766
2163	0.3397181551
2164	0.3396905758
2165	0.3396849308
2166	0.3396815887
2167	0.3396812798
2168	0.3395973345
2169	0.3395789952
2170	0.3395442263
2171	0.3395292571
2172	0.3395227976
2173	0.3395181356
2174	0.3395160292
2175	0.3395141194
2176	0.3395103842
2177	0.3395079127
2178	0.3394776654
2179	0.339477525
2180	0.3394770195
2181	0.3394671618
2182	0.3394637354
2183	0.3394475867
2184	0.3394205973
2185	0.3393987754
2186	0.3393442068
2187	0.3393026133
2188	0.3392890764
2189	0.3392598683
2190	0.3392460506
2191	0.3392452923
2192	0.3392220101
2193	0.3392211956
2194	0.3392033618
2195	0.3391919594
2196	0.3391737324
2197	0.3391734235
2198	0.3391495795
2199	0.3391310155
2200	0.3391307347
2201	0.339123545
2202	0.3391104294
2203	0.3391062448
2204	0.3390753797
2205	0.3390501034
2206	0.3390385606
2207	0.3390173285
2208	0.3389990734
2209	0.3389802286
2210	0.3389586314
2211	0.3389426793
2212	0.3389290863
2213	0.338911421
2214	0.3389023215
2215	0.3389020407
2216	0.3389002713
2217	0.3388734223
2218	0.3388336824
2219	0.3388107933
2220	0.3387962455
2221	0.3387595668
2222	0.3387549609
2223	0.3387472657
2224	0.3387336727
2225	0.3387190405
2226	0.3386972187
2227	0.3386826146
2228	0.3386563554
2229	0.3386406841
2230	0.3386397854
2231	0.3386285234
2232	0.3386029663
2233	0.3385887554
2234	0.3385847955
2235	0.3385780832
2236	0.3385728314
2237	0.3385726067
2238	0.3385618221
2239	0.3385576094
2240	0.3385389612
2241	0.3385179538
2242	0.338512056
2243	0.3385093879
2244	0.3385060739
2245	0.3384918069
2246	0.338484561
2247	0.3384763603
2248	0.338457375
2249	0.3384104173
2250	0.3384026379
2251	0.3383825011
2252	0.3383589099
2253	0.3383570563
2254	0.3383437722
2255	0.3383232704
2256	0.3383043413
2257	0.3382968426
2258	0.3382922367
2259	0.3382881083
2260	0.3382648541
2261	0.3382410102
2262	0.338240617
2263	0.3382173909
2264	0.3382149195
2265	0.3382063255
2266	0.3381927606
2267	0.3381786621
2268	0.3381260594
2269	0.3381187012
2270	0.338094464
2271	0.338058993
2272	0.3380528144
2273	0.3380259654
2274	0.3380184106
2275	0.3380090864
2276	0.3379861131
2277	0.3379620726
2278	0.337945643
2279	0.3379388184
2280	0.337931376
2281	0.3379267139
2282	0.3378795596
2283	0.3378616977
2284	0.3378611641
2285	0.3378497898
2286	0.3378361406
2287	0.3378059214
2288	0.3378024108
2289	0.3377770503
2290	0.3377769099
2291	0.3377715457
2292	0.3377647211
2293	0.3377639909
2294	0.3377304297
2295	0.3377223693
2296	0.3376962786
2297	0.3376696262
2298	0.3376642339
2299	0.3376446027
2300	0.3376436478
2301	0.3376307288
2302	0.3376037113
2303	0.3375817771
2304	0.3375738011
2305	0.3375362237
2306	0.3375295676
2307	0.3375245404
2308	0.3375157499
2309	0.3374933664
2310	0.3374794083
2311	0.3374749428
2312	0.3374714884
2313	0.3374627821
2314	0.3374293613
2315	0.3374132687
2316	0.3374004059
2317	0.33739448
2318	0.337383864
2319	0.3373711416
2320	0.3373679399
2321	0.3373615085
2322	0.337348056
2323	0.3373289022
2324	0.337325532
2325	0.3372676493
2326	0.3372646724
2327	0.337259252
2328	0.3372511917
2329	0.3372361102
2330	0.3372223206
2331	0.337222124
2332	0.337208868
2333	0.337190641
2334	0.3371873551
2335	0.3371450314
2336	0.3371396672
2337	0.3371306239
2338	0.3371211594
2339	0.3371082404
2340	0.3370800714
2341	0.3370515092
2342	0.3370210373
2343	0.3370093259
2344	0.3370059277
2345	0.3370049447
2346	0.3370002546
2347	0.3369865773
2348	0.3369635197
2349	0.3369607393
2350	0.3369464161
2351	0.3369436638
2352	0.3369379626
2353	0.336908277
2354	0.3369026601
2355	0.336880417
2356	0.3368765132
2357	0.3368715984
2358	0.3368679474
2359	0.3368550284
2360	0.3368387392
2361	0.336835341
2362	0.3368228994
2363	0.3368172263
2364	0.3368109915
2365	0.3367589786
2366	0.3367400775
2367	0.3367134813
2368	0.3366850595
2369	0.336677926
2370	0.3366598114
2371	0.3366497851
2372	0.3365875774
2373	0.3365872123
2374	0.3365772422
2375	0.3365667105
2376	0.3365481465
2377	0.3365444674
2378	0.336504896
2379	0.3364686105
2380	0.3364501869
2381	0.3364393462
2382	0.3364347965
2383	0.3364346841
2384	0.3364307522
2385	0.3364269889
2386	0.3363974718
2387	0.3363798908
2388	0.3363742458
2389	0.3363498963
2390	0.3363212779
2391	0.3363207443
2392	0.3363165035
2393	0.3363065615
2394	0.3363061684
2395	0.3363056347
2396	0.3362915081
2397	0.3362863405
2398	0.3362808078
2399	0.3362706131
2400	0.3362415735
2401	0.3362252843
2402	0.3361864712
2403	0.3361640596
2404	0.336135694
2405	0.3361187027
2406	0.3360978639
2407	0.3360427335
2408	0.3360303481
2409	0.3360218946
2410	0.3360178504
2411	0.3360123177
2412	0.336001786
2413	0.3359830815
2414	0.3359808909
2415	0.3359322482
2416	0.3359317707
2417	0.3359143301
2418	0.335911662
2419	0.3359032928
2420	0.3358946989
2421	0.3358888572
2422	0.3358768089
2423	0.3358641988
2424	0.3358609972
2425	0.3358321822
2426	0.3358150786
2427	0.3357919649
2428	0.335769469
2429	0.3357587687
2430	0.3357506803
2431	0.3357394745
2432	0.3357235224
2433	0.3357143106
2434	0.3357045933
2435	0.3356874897
2436	0.3356586747
2437	0.3356522433
2438	0.3356159859
2439	0.3356002304
2440	0.3355842221
2441	0.3355670061
2442	0.3355626811
2443	0.3355529919
2444	0.3355489477
2445	0.3355292883
2446	0.3355228569
2447	0.3354932837
2448	0.3354637105
2449	0.3354612671
2450	0.3354288292
2451	0.3354273127
2452	0.3354225382
2453	0.3354171741
2454	0.3354124839
2455	0.3354083274
2456	0.335402907
2457	0.3353880221
2458	0.335381703
2459	0.3353515681
2460	0.3353445469
2461	0.3353085985
2462	0.3352948089
2463	0.3352926744
2464	0.3352697011
2465	0.3352639718
2466	0.335259394
2467	0.3352487218
2468	0.3352465874
2469	0.3352378811
2470	0.3352226592
2471	0.3351757015
2472	0.335174213
2473	0.3351717135
2474	0.3351709271
2475	0.3351687646
2476	0.3351609008
2477	0.3351315804
2478	0.335116218
2479	0.335099311
2480	0.335083078
2481	0.3350802976
2482	0.3350530274
2483	0.3350141862
2484	0.335008513
2485	0.3349971949
2486	0.3349755977
2487	0.3349731824
2488	0.334968071
2489	0.3349497879
2490	0.3349386382
2491	0.3349202427
2492	0.3349148785
2493	0.3348930005
2494	0.3348867376
2495	0.3348813173
2496	0.3348576699
2497	0.3348435995
2498	0.3348337979
2499	0.3348190815
2500	0.334813605
2501	0.3348089991
2502	0.3348051795
2503	0.3347793978
2504	0.3347620695
2505	0.3347451905
2506	0.3347316537
2507	0.3347311763
2508	0.3347276376
2509	0.3346885155
2510	0.3346752876
2511	0.3346455459
2512	0.3346197079
2513	0.3345901909
2514	0.3345818216
2515	0.3345668805
2516	0.3345457327
2517	0.3345407898
2518	0.3344889454
2519	0.334482177
2520	0.334468275
2521	0.3344667865
2522	0.3344631636
2523	0.3344557773
2524	0.3343988496
2525	0.3343956479
2526	0.3343869697
2527	0.3343800047
2528	0.3343546723
2529	0.3343521446
2530	0.3343238914
2531	0.3342954416
2532	0.334285303
2533	0.3342799107
2534	0.3342706146
2535	0.3342396653
2536	0.3342228987
2537	0.33421804
2538	0.3342171694
2539	0.3342127039
2540	0.3342066376
2541	0.3342039696
2542	0.3341817826
2543	0.3341743402
2544	0.3341611403
2545	0.3341407227
2546	0.3341402172
2547	0.3341397117
2548	0.3341354709
2549	0.3341213724
2550	0.3340988203
2551	0.3340396177
2552	0.3340368935
2553	0.3340268953
2554	0.3340194528
2555	0.334016195
2556	0.3339860882
2557	0.3339741522
2558	0.3339620757
2559	0.3339553916
2560	0.3339501116
2561	0.3339430343
2562	0.3339398888
2563	0.333925706
2564	0.333923066
2565	0.3338964136
2566	0.333895543
2567	0.3338927064
2568	0.333886612
2569	0.3338832419
2570	0.3338706037
2571	0.3338705195
2572	0.3338637791
2573	0.3338612515
2574	0.3338510568
2575	0.3338172989
2576	0.3338161474
2577	0.3338125807
2578	0.3338057561
2579	0.3338055595
2580	0.3338006446
2581	0.3337979485
2582	0.3337959826
2583	0.3337929494
2584	0.3337860968
2585	0.3337724757
2586	0.3337639379
2587	0.3337435203
2588	0.3337283826
2589	0.3337118126
2590	0.3337015898
2591	0.3336995958
2592	0.3336823798
2593	0.3336820147
2594	0.3336806105
2595	0.333680105
2596	0.333630732
2597	0.3336241321
2598	0.3336132633
2599	0.3336115782
2600	0.3336059612
2601	0.3335979852
2602	0.3335837181
2603	0.3335602674
2604	0.3335498479
2605	0.3335474046
2606	0.3335426021
2607	0.3335229708
2608	0.3335126076
2609	0.3335046034
2610	0.3334821356
2611	0.3334699749
2612	0.333435852
2613	0.333433858
2614	0.3334159961
2615	0.3333967299
2616	0.3333793736
2617	0.3333779974
2618	0.3333617644
2619	0.3333542939
2620	0.3333511203
2621	0.3333396618
2622	0.3333382856
2623	0.3333349154
2624	0.3333313206
2625	0.3333045558
2626	0.3332928164
2627	0.3332802064
2628	0.3332589462
2629	0.3332502119
2630	0.3332428537
2631	0.3332361133
2632	0.3332095452
2633	0.3331915709
2634	0.3331521119
2635	0.3331000989
2636	0.3330854106
2637	0.3330763112
2638	0.3330719861
2639	0.3330671556
2640	0.333056708
2641	0.3330270786
2642	0.333026545
2643	0.3330130924
2644	0.3330099469
2645	0.3330022517
2646	0.3330007913
2647	0.3329972807
2648	0.3329919727
2649	0.3329700947
2650	0.3329631297
2651	0.3329588046
2652	0.3329583834
2653	0.3329516992
2654	0.3329332756
2655	0.332927097
2656	0.3329072411
2657	0.3328983382
2658	0.3328975799
2659	0.3328941536
2660	0.3328910362
2661	0.3328886209
2662	0.332882021
2663	0.3328806167
2664	0.3328790159
2665	0.3328663778
2666	0.3328220039
2667	0.332820403
2668	0.3328173137
2669	0.3328114721
2670	0.3328083266
2671	0.332803833
2672	0.3328020637
2673	0.3327952953
2674	0.3327941438
2675	0.3327895941
2676	0.332788583
2677	0.3327865048
2678	0.3327774615
2679	0.3327729398
2680	0.3327706088
2681	0.3327603579
2682	0.3327573809
2683	0.3327439283
2684	0.332740839
2685	0.3327376092
2686	0.3327338178
2687	0.3327215167
2688	0.3326934039
2689	0.3326700935
2690	0.3326653753
2691	0.3326579328
2692	0.3326472606
2693	0.3326343697
2694	0.3326333306
2695	0.3326308872
2696	0.3326225742
2697	0.3325979438
2698	0.3325955286
2699	0.3325867099
2700	0.3325843508
2701	0.3325838172
2702	0.332576122
2703	0.3325745493
2704	0.3325733416
2705	0.3325720778
2706	0.3325680336
2707	0.3325648319
2708	0.3325639894
2709	0.3325622762
2710	0.3325578669
2711	0.3325555078
2712	0.3325543002
2713	0.3325429539
2714	0.3325312145
2715	0.3325291924
2716	0.3325282375
2717	0.3324493194
2718	0.3324481679
2719	0.3324120229
2720	0.3324106467
2721	0.3324096918
2722	0.3323741646
2723	0.3323386936
2724	0.3323359413
2725	0.3323232189
2726	0.3323209441
2727	0.3323172088
2728	0.3323072949
2729	0.3322908091
2730	0.3322864279
2731	0.332284462
2732	0.3322766544
2733	0.3322750817
2734	0.3322714026
2735	0.3322685099
2736	0.3322573602
2737	0.3322550854
2738	0.3322512097
2739	0.3322478957
2740	0.3322468565
2741	0.3322462948
2742	0.3322425877
2743	0.3322302585
2744	0.3322175642
2745	0.332216525
2746	0.3322140255
2747	0.3322125089
2748	0.3322064707
2749	0.3322040554
2750	0.3321881875
2751	0.3321786106
2752	0.332176083
2753	0.3321716175
2754	0.3321683878
2755	0.3321626585
2756	0.3321607768
2757	0.3321590356
2758	0.3321380282
2759	0.332134658
2760	0.3321335065
2761	0.3321312878
2762	0.3321246037
2763	0.3321218233
2764	0.3321169365
2765	0.3321152795
2766	0.332112134
2767	0.3321020516
2768	0.3321002261
2769	0.332095536
2770	0.3320939913
2771	0.3320689959
2772	0.3320676478
2773	0.3320645866
2774	0.3320636598
2775	0.3320628172
2776	0.332059082
2777	0.3320570318
2778	0.3320542514
2779	0.3320532965
2780	0.3320467528
2781	0.3320411358
2782	0.3320356031
2783	0.3320347606
2784	0.3320330193
2785	0.3320318398
2786	0.3320287224
2787	0.3320251275
2788	0.3320234144
2789	0.332019314
2790	0.3320068444
2791	0.3320037831
2792	0.3320016206
2793	0.3319987279
2794	0.33199679
2795	0.3319951892
2796	0.3319915944
2797	0.3319884489
2798	0.3319849944
2799	0.3319815962
2800	0.3319778609
2801	0.331974912
2802	0.3319728337
2803	0.3319345262
2804	0.3319303977
2805	0.3319278701
2806	0.3319246403
2807	0.3319210455
2808	0.3319171979
2809	0.331913603
2810	0.3319100363
2811	0.3319050653
2812	0.3319040542
2813	0.3319031836
2814	0.3318983811
2815	0.3318968084
2816	0.3318951794
2817	0.3318836366
2818	0.3318828222
2819	0.3318821481
2820	0.3318802384
2821	0.3318316518
2822	0.331824097
2823	0.3318226366
2824	0.3318209796
2825	0.3317819699
2826	0.3317799759
2827	0.3317768023
2828	0.3317731793
2829	0.331771747
2830	0.3317713258
2831	0.3317688262
2832	0.331767422
2833	0.3317593055
2834	0.3317577608
2835	0.3317552613
2836	0.3317535762
2837	0.3317526775
2838	0.3317146788
2839	0.3317130499
2840	0.3316971259
2841	0.3316858077
2842	0.3316824656
2843	0.3316807806
2844	0.3316771857
2845	0.3316719339
2846	0.331665025
2847	0.3316622727
2848	0.3316398892
2849	0.331634188
2850	0.3316029297
2851	0.3315995876
2852	0.3315979587
2853	0.3315972565
2854	0.3315925664
2855	0.3315895332
2856	0.3315890277
2857	0.3315870056
2858	0.3315847588
2859	0.3315806304
2860	0.3315542588
2861	0.3315422947
2862	0.3315414522
2863	0.3315390931
2864	0.3315339816
2865	0.3315302183
2866	0.3315289545
2867	0.3315272975
2868	0.3315248541
2869	0.3315242643
2870	0.3315224107
2871	0.3315207537
2872	0.3315180295
2873	0.3315144908
2874	0.3315108679
2875	0.3315062901
2876	0.3315037063
2877	0.3315027514
2878	0.3315002799
2879	0.3314991285
2880	0.331495983
2881	0.331493652
2882	0.3314932026
2883	0.331492332
2884	0.3314803679
2885	0.3314781211
2886	0.3314761832
2887	0.3314742735
2888	0.3314314723
2889	0.3314301524
2890	0.331427035
2891	0.3314246758
2892	0.3314215865
2893	0.3314171772
2894	0.3314163066
2895	0.3314131611
2896	0.3314102964
2897	0.3314007476
2898	0.3313980515
2899	0.3313872389
2900	0.3313849921
2901	0.3313808356
2902	0.3313802458
2903	0.3313795156
2904	0.3313763982
2905	0.3313737863
2906	0.3313697983
2907	0.3313687872
2908	0.3313672145
2909	0.331340534
2910	0.3313259018
2911	0.3313237393
2912	0.3313214083
2913	0.33132065
2914	0.3313196389
2915	0.3313185436
2916	0.331313713
2917	0.3313125335
2918	0.3313055123
2919	0.3313050349
2920	0.3313023106
2921	0.3313018051
2922	0.3313001481
2923	0.3312961601
2924	0.3312956545
